-0.1548,1.929456122,0.260376358,1.929456122,0.260376358
-0.15475,1.929456122,0.259718848,1.929456122,0.259718848
-0.1547,1.929456122,0.258732582,1.929456122,0.258732582
-0.15465,1.929125103,0.257746317,1.929125103,0.257746317
-0.1546,1.928132045,0.257088807,1.928132045,0.257088807
-0.15455,1.927801026,0.255773786,1.927801026,0.255773786
-0.1545,1.927138988,0.254458765,1.927138988,0.254458765
-0.15445,1.927138988,0.25413001,1.927138988,0.25413001
-0.1544,1.927138988,0.253801255,1.927138988,0.253801255
-0.15435,1.927470007,0.253143744,1.927470007,0.253143744
-0.1543,1.927801026,0.252814989,1.927801026,0.252814989
-0.15425,1.927801026,0.252486234,1.927801026,0.252486234
-0.1542,1.927801026,0.252157479,1.927801026,0.252157479
-0.15415,1.928463065,0.252157479,1.928463065,0.252157479
-0.1541,1.928132045,0.251171213,1.928132045,0.251171213
-0.15405,1.928132045,0.250513703,1.928132045,0.250513703
-0.154,1.928132045,0.249856193,1.928132045,0.249856193
-0.15395,1.927801026,0.248869927,1.927801026,0.248869927
-0.1539,1.927470007,0.248212417,1.927470007,0.248212417
-0.15385,1.927138988,0.246897396,1.927138988,0.246897396
-0.1538,1.927138988,0.246239886,1.927138988,0.246239886
-0.15375,1.927138988,0.245582376,1.927138988,0.245582376
-0.1537,1.926807969,0.244924865,1.926807969,0.244924865
-0.15365,1.926807969,0.2439386,1.926807969,0.2439386
-0.1536,1.927138988,0.243609845,1.927138988,0.243609845
-0.15355,1.926807969,0.242623579,1.926807969,0.242623579
-0.1535,1.926807969,0.242294824,1.926807969,0.242294824
-0.15345,1.927138988,0.241637314,1.927138988,0.241637314
-0.1534,1.927470007,0.241308558,1.927470007,0.241308558
-0.15335,1.927801026,0.240979803,1.927801026,0.240979803
-0.1533,1.927801026,0.240322293,1.927801026,0.240322293
-0.15325,1.927801026,0.239664783,1.927801026,0.239664783
-0.1532,1.927801026,0.238678517,1.927801026,0.238678517
-0.15315,1.928132045,0.238021007,1.928132045,0.238021007
-0.1531,1.928132045,0.237363496,1.928132045,0.237363496
-0.15305,1.928132045,0.236705986,1.928132045,0.236705986
-0.153,1.928132045,0.236048476,1.928132045,0.236048476
-0.15295,1.927801026,0.235390965,1.927801026,0.235390965
-0.1529,1.928463065,0.234733455,1.928463065,0.234733455
-0.15285,1.928132045,0.23374719,1.928132045,0.23374719
-0.1528,1.928463065,0.232760924,1.928463065,0.232760924
-0.15275,1.928132045,0.232103414,1.928132045,0.232103414
-0.1527,1.928132045,0.231117148,1.928132045,0.231117148
-0.15265,1.928132045,0.230459638,1.928132045,0.230459638
-0.1526,1.928463065,0.229802128,1.928463065,0.229802128
-0.15255,1.928463065,0.228815862,1.928463065,0.228815862
-0.1525,1.929125103,0.228487107,1.929125103,0.228487107
-0.15245,1.929125103,0.227829596,1.929125103,0.227829596
-0.1524,1.929456122,0.227172086,1.929456122,0.227172086
-0.15235,1.929787141,0.226514576,1.929787141,0.226514576
-0.1523,1.93011816,0.226185821,1.93011816,0.226185821
-0.15225,1.930449179,0.22552831,1.930449179,0.22552831
-0.1522,1.930780198,0.225199555,1.930780198,0.225199555
-0.15215,1.931111218,0.224542045,1.931111218,0.224542045
-0.1521,1.931442237,0.223884534,1.931442237,0.223884534
-0.15205,1.932104275,0.223227024,1.932104275,0.223227024
-0.152,1.932104275,0.222569514,1.932104275,0.222569514
-0.15195,1.931442237,0.220925738,1.931442237,0.220925738
-0.1519,1.931111218,0.219610717,1.931111218,0.219610717
-0.15185,1.931442237,0.218953207,1.931442237,0.218953207
-0.1518,1.931442237,0.217966941,1.931442237,0.217966941
-0.15175,1.932435294,0.217966941,1.932435294,0.217966941
-0.1517,1.933428351,0.217966941,1.933428351,0.217966941
-0.15165,1.934421409,0.217966941,1.934421409,0.217966941
-0.1516,1.935083447,0.217638186,1.935083447,0.217638186
-0.15155,1.935745485,0.217309431,1.935745485,0.217309431
-0.1515,1.936076504,0.216651921,1.936076504,0.216651921
-0.15145,1.936738543,0.21599441,1.936738543,0.21599441
-0.1514,1.936738543,0.215008145,1.936738543,0.215008145
-0.15135,1.937400581,0.21467939,1.937400581,0.21467939
-0.1513,1.937400581,0.214021879,1.937400581,0.214021879
-0.15125,1.938062619,0.213035614,1.938062619,0.213035614
-0.1512,1.938062619,0.212378104,1.938062619,0.212378104
-0.15115,1.938062619,0.211391838,1.938062619,0.211391838
-0.1511,1.938393638,0.210405573,1.938393638,0.210405573
-0.15105,1.938724657,0.209419307,1.938724657,0.209419307
-0.151,1.939055676,0.208761797,1.939055676,0.208761797
-0.15095,1.939386696,0.207775531,1.939386696,0.207775531
-0.1509,1.939386696,0.206789266,1.939386696,0.206789266
-0.15085,1.939055676,0.205474245,1.939055676,0.205474245
-0.1508,1.939717715,0.204816735,1.939717715,0.204816735
-0.15075,1.940048734,0.203830469,1.940048734,0.203830469
-0.1507,1.940379753,0.203172959,1.940379753,0.203172959
-0.15065,1.94137281,0.202844204,1.94137281,0.202844204
-0.1506,1.941703829,0.202186693,1.941703829,0.202186693
-0.15055,1.942365868,0.201857938,1.942365868,0.201857938
-0.1505,1.943027906,0.201200428,1.943027906,0.201200428
-0.15045,1.944020963,0.200871673,1.944020963,0.200871673
-0.1504,1.944683002,0.200542917,1.944683002,0.200542917
-0.15035,1.94534504,0.199885407,1.94534504,0.199885407
-0.1503,1.946338097,0.199227897,1.946338097,0.199227897
-0.15025,1.946669116,0.198899142,1.946669116,0.198899142
-0.1502,1.947662174,0.197912876,1.947662174,0.197912876
-0.15015,1.948324212,0.197584121,1.948324212,0.197584121
-0.1501,1.94898625,0.196926611,1.94898625,0.196926611
-0.15005,1.949648288,0.195940345,1.949648288,0.195940345
-0.15,1.949979308,0.195282835,1.949979308,0.195282835
-0.14995,1.950641346,0.19495408,1.950641346,0.19495408
-0.1499,1.951303384,0.194625324,1.951303384,0.194625324
-0.14985,1.952296441,0.193967814,1.952296441,0.193967814
-0.1498,1.95295848,0.193639059,1.95295848,0.193639059
-0.14975,1.953620518,0.192652793,1.953620518,0.192652793
-0.1497,1.954282556,0.192324038,1.954282556,0.192324038
-0.14965,1.955275614,0.191666528,1.955275614,0.191666528
-0.1496,1.955937652,0.191666528,1.955937652,0.191666528
-0.14955,1.956930709,0.191009018,1.956930709,0.191009018
-0.1495,1.957592747,0.190351507,1.957592747,0.190351507
-0.14945,1.958254786,0.189693997,1.958254786,0.189693997
-0.1494,1.959247843,0.189365242,1.959247843,0.189365242
-0.14935,1.959909881,0.188707731,1.959909881,0.188707731
-0.1493,1.960902939,0.188378976,1.960902939,0.188378976
-0.14925,1.961564977,0.187721466,1.961564977,0.187721466
-0.1492,1.962558034,0.187392711,1.962558034,0.187392711
-0.14915,1.963220072,0.1867352,1.963220072,0.1867352
-0.1491,1.96421313,0.186406445,1.96421313,0.186406445
-0.14905,1.965206187,0.18607769,1.965206187,0.18607769
-0.149,1.965868225,0.18542018,1.965868225,0.18542018
-0.14895,1.967192302,0.185091425,1.967192302,0.185091425
-0.1489,1.96785434,0.184762669,1.96785434,0.184762669
-0.14885,1.969178417,0.184105159,1.969178417,0.184105159
-0.1488,1.969840455,0.183776404,1.969840455,0.183776404
-0.14875,1.970833512,0.183118894,1.970833512,0.183118894
-0.1487,1.971164531,0.182132628,1.971164531,0.182132628
-0.14865,1.972157589,0.181475118,1.972157589,0.181475118
-0.1486,1.973150646,0.180817607,1.973150646,0.180817607
-0.14855,1.973150646,0.179502587,1.973150646,0.179502587
-0.1485,1.973812684,0.178845076,1.973812684,0.178845076
-0.14845,1.974143704,0.178516321,1.974143704,0.178516321
-0.1484,1.975136761,0.177530056,1.975136761,0.177530056
-0.14835,1.975798799,0.1772013,1.975798799,0.1772013
-0.1483,1.977453895,0.1772013,1.977453895,0.1772013
-0.14825,1.97910899,0.1772013,1.97910899,0.1772013
-0.1482,1.980433067,0.1772013,1.980433067,0.1772013
-0.14815,1.981426124,0.17654379,1.981426124,0.17654379
-0.1481,1.982419182,0.176215035,1.982419182,0.176215035
-0.14805,1.983412239,0.17588628,1.983412239,0.17588628
-0.148,1.984405296,0.175557525,1.984405296,0.175557525
-0.14795,1.985729373,0.175228769,1.985729373,0.175228769
-0.1479,1.98672243,0.174900014,1.98672243,0.174900014
-0.14785,1.987715488,0.174571259,1.987715488,0.174571259
-0.1478,1.988708545,0.174242504,1.988708545,0.174242504
-0.14775,1.990032621,0.173913749,1.990032621,0.173913749
-0.1477,1.991687717,0.173913749,1.991687717,0.173913749
-0.14765,1.992680774,0.173584994,1.992680774,0.173584994
-0.1476,1.993673832,0.173256238,1.993673832,0.173256238
-0.14755,1.994997908,0.172927483,1.994997908,0.172927483
-0.1475,1.996321985,0.172927483,1.996321985,0.172927483
-0.14745,1.997315042,0.172598728,1.997315042,0.172598728
-0.1474,1.998639119,0.172598728,1.998639119,0.172598728
-0.14735,1.999963195,0.172269973,1.999963195,0.172269973
-0.1473,2.000956253,0.171612463,2.000956253,0.171612463
-0.14725,2.00194931,0.171283707,2.00194931,0.171283707
-0.1472,2.003273386,0.171283707,2.003273386,0.171283707
-0.14715,2.004928482,0.171283707,2.004928482,0.171283707
-0.1471,2.006252559,0.171283707,2.006252559,0.171283707
-0.14705,2.007907654,0.171283707,2.007907654,0.171283707
-0.147,2.009231731,0.171612463,2.009231731,0.171612463
-0.14695,2.010555807,0.171283707,2.010555807,0.171283707
-0.1469,2.011879884,0.171283707,2.011879884,0.171283707
-0.14685,2.013534979,0.171283707,2.013534979,0.171283707
-0.1468,2.014859056,0.170954952,2.014859056,0.170954952
-0.14675,2.016183132,0.170954952,2.016183132,0.170954952
-0.1467,2.01717619,0.170626197,2.01717619,0.170626197
-0.14665,2.018500266,0.170626197,2.018500266,0.170626197
-0.1466,2.019824343,0.170297442,2.019824343,0.170297442
-0.14655,2.021148419,0.170297442,2.021148419,0.170297442
-0.1465,2.022472496,0.169968687,2.022472496,0.169968687
-0.14645,2.023465553,0.169968687,2.023465553,0.169968687
-0.1464,2.024789629,0.169968687,2.024789629,0.169968687
-0.14635,2.026444725,0.169968687,2.026444725,0.169968687
-0.1463,2.027437782,0.169639932,2.027437782,0.169639932
-0.14625,2.028761859,0.169311176,2.028761859,0.169311176
-0.1462,2.030085935,0.169311176,2.030085935,0.169311176
-0.14615,2.031410012,0.169311176,2.031410012,0.169311176
-0.1461,2.033065108,0.169639932,2.033065108,0.169639932
-0.14605,2.034389184,0.169311176,2.034389184,0.169311176
-0.146,2.035713261,0.169311176,2.035713261,0.169311176
-0.14595,2.037037337,0.169639932,2.037037337,0.169639932
-0.1459,2.038692433,0.169639932,2.038692433,0.169639932
-0.14585,2.03968549,0.169639932,2.03968549,0.169639932
-0.1458,2.041340586,0.169639932,2.041340586,0.169639932
-0.14575,2.042664662,0.169639932,2.042664662,0.169639932
-0.1457,2.043657719,0.169311176,2.043657719,0.169311176
-0.14565,2.044650777,0.168982421,2.044650777,0.168982421
-0.1456,2.045974853,0.168982421,2.045974853,0.168982421
-0.14555,2.046967911,0.168982421,2.046967911,0.168982421
-0.1455,2.048623006,0.168653666,2.048623006,0.168653666
-0.14545,2.049616064,0.168653666,2.049616064,0.168653666
-0.1454,2.05094014,0.168653666,2.05094014,0.168653666
-0.14535,2.051933198,0.168653666,2.051933198,0.168653666
-0.1453,2.053257274,0.168653666,2.053257274,0.168653666
-0.14525,2.05491237,0.168653666,2.05491237,0.168653666
-0.1452,2.056236446,0.168982421,2.056236446,0.168982421
-0.14515,2.057891542,0.169639932,2.057891542,0.169639932
-0.1451,2.059546637,0.169968687,2.059546637,0.169968687
-0.14505,2.061201733,0.170297442,2.061201733,0.170297442
-0.145,2.06252581,0.170297442,2.06252581,0.170297442
-0.14495,2.063518867,0.170297442,2.063518867,0.170297442
-0.1449,2.064842943,0.170626197,2.064842943,0.170626197
-0.14485,2.06616702,0.170626197,2.06616702,0.170626197
-0.1448,2.067822115,0.170954952,2.067822115,0.170954952
-0.14475,2.068815173,0.171283707,2.068815173,0.171283707
-0.1447,2.070470268,0.171612463,2.070470268,0.171612463
-0.14465,2.072125364,0.171941218,2.072125364,0.171941218
-0.1446,2.074111479,0.172927483,2.074111479,0.172927483
-0.14455,2.076097594,0.173584994,2.076097594,0.173584994
-0.1445,2.077752689,0.173913749,2.077752689,0.173913749
-0.14445,2.078745747,0.173913749,2.078745747,0.173913749
-0.1444,2.079738804,0.174242504,2.079738804,0.174242504
-0.14435,2.0813939,0.174242504,2.0813939,0.174242504
-0.1443,2.082055938,0.174242504,2.082055938,0.174242504
-0.14425,2.083380014,0.174571259,2.083380014,0.174571259
-0.1442,2.084373072,0.174571259,2.084373072,0.174571259
-0.14415,2.085366129,0.174571259,2.085366129,0.174571259
-0.1441,2.086690206,0.175228769,2.086690206,0.175228769
-0.14405,2.088014282,0.175228769,2.088014282,0.175228769
-0.144,2.089338359,0.175557525,2.089338359,0.175557525
-0.14395,2.090993454,0.176215035,2.090993454,0.176215035
-0.1439,2.092979569,0.1772013,2.092979569,0.1772013
-0.14385,2.094634664,0.177530056,2.094634664,0.177530056
-0.1438,2.09628976,0.178187566,2.09628976,0.178187566
-0.14375,2.097613837,0.178516321,2.097613837,0.178516321
-0.1437,2.098275875,0.178845076,2.098275875,0.178845076
-0.14365,2.099599951,0.179173831,2.099599951,0.179173831
-0.1436,2.100593009,0.179831342,2.100593009,0.179831342
-0.14355,2.101917085,0.180160097,2.101917085,0.180160097
-0.1435,2.103241162,0.180488852,2.103241162,0.180488852
-0.14345,2.104234219,0.181146363,2.104234219,0.181146363
-0.1434,2.105227276,0.180817607,2.105227276,0.180817607
-0.14335,2.105889315,0.181146363,2.105889315,0.181146363
